text,meta,sentence_id,sentiment
"In this particular case, as I mentioned earlier, there is no clear, discernible pattern, so we haven't seen any type of a floor pricing environment be established.","{'company_name': 'Valassis Communications Inc', 'economic_sector': None, 'date': '21-Jul-2005', 'event_name': 'Q2 2005 Valassis Communications Inc. Earnings Conference Call', 'tokenized': ['In', 'this', 'particular', 'case', ',', 'as', 'I', 'mentioned', 'earlier', ',', 'there', 'is', 'no', 'clear', ',', 'discernible', 'pattern', ',', 'so', 'we', 'have', ""n't"", 'seen', 'any', 'type', 'of', 'a', 'floor', 'pricing', 'environment', 'be', 'established', '.'], 'sentence_id': 'FC544E75-1D8D-4DD6-B00F-96C093D6FC1C_001_014_000_003'}",FC544E75-1D8D-4DD6-B00F-96C093D6FC1C_001_014_000_003,-1
"We haven't given guidance to that, what I will say is for the full year 2004.","{'company_name': 'Chemed Corp', 'economic_sector': 'Healthcare', 'date': '04-Aug-2004', 'event_name': 'Q2 2004 Chemed Corporation Earnings Conference Call', 'tokenized': ['We', 'have', ""n't"", 'given', 'guidance', 'to', 'that', ',', 'what', 'I', 'will', 'say', 'is', 'for', 'the', 'full', 'year', '2004', '.'], 'sentence_id': 'C02F4F06-BE49-4A2C-B927-22DB5E93305B_001_012_000_000'}",C02F4F06-BE49-4A2C-B927-22DB5E93305B_001_012_000_000,0
"Our strategy here is best illustrated at Dick's new Dulles, Virginia store, where we have created branded men's and women's shops alongside the power aisles in addition to outposts throughout the store.","{'company_name': 'Under Armour Inc', 'economic_sector': 'Consumer Cyclicals', 'date': '26-Apr-2006', 'event_name': 'Q1 2006 Under Armour, Inc Earnings Conference Call', 'tokenized': ['Our', 'strategy', 'here', 'is', 'best', 'illustrated', 'at', 'Dick', ""'s"", 'new', 'Dulles', ',', 'Virginia', 'store', ',', 'where', 'we', 'have', 'created', 'branded', 'men', ""'s"", 'and', 'women', ""'s"", 'shops', 'alongside', 'the', 'power', 'aisles', 'in', 'addition', 'to', 'outposts', 'throughout', 'the', 'store', '.'], 'sentence_id': 'CB1F10A9-5F23-4557-B2CB-8257E53B8DCD_000_002_022_000'}",CB1F10A9-5F23-4557-B2CB-8257E53B8DCD_000_002_022_000,1
"Nothing significant, Brian.","{'company_name': 'OSI Systems Inc', 'economic_sector': 'Technology', 'date': '26-Apr-2017', 'event_name': 'Q3 2017 OSI Systems Inc Earnings Call', 'tokenized': ['Nothing', 'significant', ',', 'Brian', '.'], 'sentence_id': 'F5C36210-7531-4850-97EA-05E414338A27_001_004_000_000'}",F5C36210-7531-4850-97EA-05E414338A27_001_004_000_000,0
Thank you.,"{'company_name': 'Sandy Spring Bancorp Inc', 'economic_sector': 'Financials', 'date': '19-Jul-2007', 'event_name': 'Q2 2007 Sandy Spring Bancorp Earnings Conference Call', 'tokenized': ['Thank', 'you', '.'], 'sentence_id': 'A9839025-5D4E-4B61-9CE8-B9BB7A80AFCB_001_052_000_001'}",A9839025-5D4E-4B61-9CE8-B9BB7A80AFCB_001_052_000_001,0
The fact we always need to remember is that our penetration rates among Chinese exporters is very low; less than 3%.,"{'company_name': 'Alibaba.Com Ltd', 'economic_sector': 'Technology', 'date': '11-Nov-2008', 'event_name': 'ALIBABA.COM LIMITED 2008 Third Quarter Results Conference Call', 'tokenized': ['The', 'fact', 'we', 'always', 'need', 'to', 'remember', 'is', 'that', 'our', 'penetration', 'rates', 'among', 'Chinese', 'exporters', 'is', 'very', 'low', ';', 'less', 'than', '3', '%', '.'], 'sentence_id': '679B019F-F149-43D8-B01E-B307063D5E2C_000_004_004_000'}",679B019F-F149-43D8-B01E-B307063D5E2C_000_004_004_000,-1
"Thanks, Ted.","{'company_name': 'Achillion Pharmaceuticals Inc', 'economic_sector': None, 'date': '08-Mar-2012', 'event_name': 'Q4 2011 Achillion Pharmaceuticals Inc. Earnings Conference Call', 'tokenized': ['Thanks', ',', 'Ted', '.'], 'sentence_id': 'A09B9203-913A-4043-BCF4-07BFA52BF193_001_027_000_000'}",A09B9203-913A-4043-BCF4-07BFA52BF193_001_027_000_000,0
So IC plus power discrete will be our ongoing strategy.,"{'company_name': 'Hua Hong Semiconductor Ltd', 'economic_sector': 'Technology', 'date': '11-Nov-2021', 'event_name': 'Q3 2021 Hua Hong Semiconductor Ltd Earnings Call', 'tokenized': ['So', 'IC', 'plus', 'power', 'discrete', 'will', 'be', 'our', 'ongoing', 'strategy', '.'], 'sentence_id': 'BA67DDAD-884C-4C70-94D4-329BBE4D72C4_001_108_000_001'}",BA67DDAD-884C-4C70-94D4-329BBE4D72C4_001_108_000_001,0
"I mean, does it mean that, you know, right now things are lousy and, you know, we have a lowering bias or we just don't see a reason right now to cut it?","{'company_name': 'Adobe Inc', 'economic_sector': 'Technology', 'date': '13-Dec-2001', 'event_name': 'Q4 2001 Adobe Systems Earnings Conference Call', 'tokenized': ['I', 'mean', ',', 'does', 'it', 'mean', 'that', ',', 'you', 'know', ',', 'right', 'now', 'things', 'are', 'lousy', 'and', ',', 'you', 'know', ',', 'we', 'have', 'a', 'lowering', 'bias', 'or', 'we', 'just', 'do', ""n't"", 'see', 'a', 'reason', 'right', 'now', 'to', 'cut', 'it', '?'], 'sentence_id': '1A4CCA52-29EC-4F11-B674-26F81950BEB9_000_019_000_002'}",1A4CCA52-29EC-4F11-B674-26F81950BEB9_000_019_000_002,-1
"In order to take advantage of our next generation networks capacity, we have a business case that tells us precisely when we've got the right number of customers with the right mix and at which point to pull the current promotions.","{'company_name': 'AT&T Inc', 'economic_sector': 'Technology', 'date': '23-Oct-2002', 'event_name': 'Q3 2002 AT&T Wireless Services Earnings Conference Call', 'tokenized': ['In', 'order', 'to', 'take', 'advantage', 'of', 'our', 'next', 'generation', 'networks', 'capacity', ',', 'we', 'have', 'a', 'business', 'case', 'that', 'tells', 'us', 'precisely', 'when', 'we', ""'ve"", 'got', 'the', 'right', 'number', 'of', 'customers', 'with', 'the', 'right', 'mix', 'and', 'at', 'which', 'point', 'to', 'pull', 'the', 'current', 'promotions', '.'], 'sentence_id': 'F8509ABE-202E-44FD-8049-799083F23872_000_003_004_011'}",F8509ABE-202E-44FD-8049-799083F23872_000_003_004_011,1
"The principal commodity categories for our restaurants include -- fresh produce, poultry, meat, fish and seafood, cheese, other fresh dairy products, bread, and general grocery items.","{'company_name': 'Cheesecake Factory Inc', 'economic_sector': 'Consumer Cyclicals', 'date': '20-Apr-2004', 'event_name': 'Q1 2004 The Cheesecake Factory Earnings Conference Call', 'tokenized': ['The', 'principal', 'commodity', 'categories', 'for', 'our', 'restaurants', 'include', '--', 'fresh', 'produce', ',', 'poultry', ',', 'meat', ',', 'fish', 'and', 'seafood', ',', 'cheese', ',', 'other', 'fresh', 'dairy', 'products', ',', 'bread', ',', 'and', 'general', 'grocery', 'items', '.'], 'sentence_id': '186B17D6-DDA1-4007-BF89-254DE49D4035_000_003_096_000'}",186B17D6-DDA1-4007-BF89-254DE49D4035_000_003_096_000,0
"Can I ask two questions, unfortunately come back to the use of cash, I guess first of all, you've got high cost debt and you've got Fed that's lowering rates which suggests to me that your interest income is susceptible to going down, and it seems that you have a pretty significant negative float on just sitting around with this cash, and I am wondering how long you expect to really incur those costs as you go through this decision process, and second of all, you haven't raised the dividends really since I think you implemented, which I believe, is about six quarters ago and I am wondering why that decision can't be severed from the bigger decision, the strategic decisions on what to do with the cash amounts, it seems that given increases around the trivial amount of money?","{'company_name': 'Reynolds American Inc', 'economic_sector': None, 'date': '19-Apr-2001', 'event_name': 'Q1 2001 R.J. Reynolds Tobacco Holdings Earnings Conference Call', 'tokenized': ['Can', 'I', 'ask', 'two', 'questions', ',', 'unfortunately', 'come', 'back', 'to', 'the', 'use', 'of', 'cash', ',', 'I', 'guess', 'first', 'of', 'all', ',', 'you', ""'ve"", 'got', 'high', 'cost', 'debt', 'and', 'you', ""'ve"", 'got', 'Fed', 'that', ""'s"", 'lowering', 'rates', 'which', 'suggests', 'to', 'me', 'that', 'your', 'interest', 'income', 'is', 'susceptible', 'to', 'going', 'down', ',', 'and', 'it', 'seems', 'that', 'you', 'have', 'a', 'pretty', 'significant', 'negative', 'float', 'on', 'just', 'sitting', 'around', 'with', 'this', 'cash', ',', 'and', 'I', 'am', 'wondering', 'how', 'long', 'you', 'expect', 'to', 'really', 'incur', 'those', 'costs', 'as', 'you', 'go', 'through', 'this', 'decision', 'process', ',', 'and', 'second', 'of', 'all', ',', 'you', 'have', ""n't"", 'raised', 'the', 'dividends', 'really', 'since', 'I', 'think', 'you', 'implemented', ',', 'which', 'I', 'believe', ',', 'is', 'about', 'six', 'quarters', 'ago', 'and', 'I', 'am', 'wondering', 'why', 'that', 'decision', 'ca', ""n't"", 'be', 'severed', 'from', 'the', 'bigger', 'decision', ',', 'the', 'strategic', 'decisions', 'on', 'what', 'to', 'do', 'with', 'the', 'cash', 'amounts', ',', 'it', 'seems', 'that', 'given', 'increases', 'around', 'the', 'trivial', 'amount', 'of', 'money', '?'], 'sentence_id': 'F67DDF15-25C3-4C85-A25D-D906656C4971_000_074_000_001'}",F67DDF15-25C3-4C85-A25D-D906656C4971_000_074_000_001,-1
And this leads me to your second question about what the government could do.,"{'company_name': 'Caixa Geral de Depositos SA', 'economic_sector': 'Financials', 'date': '12-Feb-2021', 'event_name': 'Full Year 2020 Caixa Geral de Depositos SA Earnings Call', 'tokenized': ['And', 'this', 'leads', 'me', 'to', 'your', 'second', 'question', 'about', 'what', 'the', 'government', 'could', 'do', '.'], 'sentence_id': '27DB0E82-D3B1-49B2-8537-E49DBA4914A3_001_002_004_000'}",27DB0E82-D3B1-49B2-8537-E49DBA4914A3_001_002_004_000,0
And do you have any plans to change it?,"{'company_name': 'AXA SA', 'economic_sector': 'Financials', 'date': '22-Feb-2024', 'event_name': 'Full Year 2023 AXA SA Earnings Call and Investor Day 2024 for Analysts and Investors', 'tokenized': ['And', 'do', 'you', 'have', 'any', 'plans', 'to', 'change', 'it', '?'], 'sentence_id': 'B81A2EEB-AE20-4948-AF86-F5E3BD20677C_001_064_000_006'}",B81A2EEB-AE20-4948-AF86-F5E3BD20677C_001_064_000_006,0
"And I would say, in general, right, over the very, very long term, we've said generating an 8% to 10% total economic return is a good total return.","{'company_name': 'Dynex Capital Inc', 'economic_sector': 'Real Estate', 'date': '25-Jul-2022', 'event_name': 'Q2 2022 Dynex Capital Inc Earnings Call', 'tokenized': ['And', 'I', 'would', 'say', ',', 'in', 'general', ',', 'right', ',', 'over', 'the', 'very', ',', 'very', 'long', 'term', ',', 'we', ""'ve"", 'said', 'generating', 'an', '8', '%', 'to', '10', '%', 'total', 'economic', 'return', 'is', 'a', 'good', 'total', 'return', '.'], 'sentence_id': '0D583E98-BA33-46B6-BE87-06DC50C703D1_001_047_000_004'}",0D583E98-BA33-46B6-BE87-06DC50C703D1_001_047_000_004,1
"At the peak rate, we are at 8%.","{'company_name': 'DCB Bank Ltd', 'economic_sector': 'Financials', 'date': '19-Oct-2019', 'event_name': 'Q2 2020 DCB Bank Ltd Earnings Call', 'tokenized': ['At', 'the', 'peak', 'rate', ',', 'we', 'are', 'at', '8', '%', '.'], 'sentence_id': '8C49CCBC-98AE-4AF4-8777-316699505165_001_011_002_001'}",8C49CCBC-98AE-4AF4-8777-316699505165_001_011_002_001,1
How about on ATM driving here?,"{'company_name': 'First Data Corp', 'economic_sector': None, 'date': '26-Apr-2001', 'event_name': 'Q1 2001 Concord EFS Earnings Conference Call', 'tokenized': ['How', 'about', 'on', 'ATM', 'driving', 'here', '?'], 'sentence_id': '76136EF5-D473-4E8F-8634-6099D77679D1_000_104_000_000'}",76136EF5-D473-4E8F-8634-6099D77679D1_000_104_000_000,0
"The revenue per ton in the quarter, 46.90 a ton, if you were to take your current mix of production, and you were to essentially mark-to-market, where the market is now relative to your contracts, where would that number be on a revenue per ton basis, given your current mix?","{'company_name': 'Alpha Appalachia Holdings LLC', 'economic_sector': None, 'date': '28-Apr-2006', 'event_name': 'Q1 2006 Massey Energy Company Earnings Conference Call', 'tokenized': ['The', 'revenue', 'per', 'ton', 'in', 'the', 'quarter', ',', '46.90', 'a', 'ton', ',', 'if', 'you', 'were', 'to', 'take', 'your', 'current', 'mix', 'of', 'production', ',', 'and', 'you', 'were', 'to', 'essentially', 'mark', '-', 'to', '-', 'market', ',', 'where', 'the', 'market', 'is', 'now', 'relative', 'to', 'your', 'contracts', ',', 'where', 'would', 'that', 'number', 'be', 'on', 'a', 'revenue', 'per', 'ton', 'basis', ',', 'given', 'your', 'current', 'mix', '?'], 'sentence_id': 'A162378E-85CB-471C-A96E-963A7308526E_001_044_000_001'}",A162378E-85CB-471C-A96E-963A7308526E_001_044_000_001,0
"If you have additional questions, please re-enter the queue.","{'company_name': 'TC Energy Corp', 'economic_sector': 'Energy', 'date': '01-May-2009', 'event_name': 'Q1 2009 TransCanada Corporation Earnings Conference Call', 'tokenized': ['If', 'you', 'have', 'additional', 'questions', ',', 'please', 're', '-', 'enter', 'the', 'queue', '.'], 'sentence_id': '60348CE1-0B9F-40E4-BA20-B8994BCFC393_000_001_002_003'}",60348CE1-0B9F-40E4-BA20-B8994BCFC393_000_001_002_003,0
"And Magnum Gold in ice cream, another example of this, and the list just goes on.","{'company_name': 'Unilever PLC', 'economic_sector': 'Consumer Non-Cyclicals', 'date': '29-Apr-2010', 'event_name': 'Q1 2010 Unilever PLC Earnings Conference Call', 'tokenized': ['And', 'Magnum', 'Gold', 'in', 'ice', 'cream', ',', 'another', 'example', 'of', 'this', ',', 'and', 'the', 'list', 'just', 'goes', 'on', '.'], 'sentence_id': '6F9AE311-2FE6-436A-9C9B-830B4433EC77_000_003_008_003'}",6F9AE311-2FE6-436A-9C9B-830B4433EC77_000_003_008_003,0
"In Japan, I would say particularly, I think had some nice growth this quarter specifically if we talk about that.","{'company_name': 'Check Point Software Technologies Ltd', 'economic_sector': 'Technology', 'date': '23-Jul-2014', 'event_name': 'Q2 2014 Check Point Software Technologies Ltd Earnings Call', 'tokenized': ['In', 'Japan', ',', 'I', 'would', 'say', 'particularly', ',', 'I', 'think', 'had', 'some', 'nice', 'growth', 'this', 'quarter', 'specifically', 'if', 'we', 'talk', 'about', 'that', '.'], 'sentence_id': '7771802F-DC91-4026-BF74-042E95FBDE71_001_021_000_000'}",7771802F-DC91-4026-BF74-042E95FBDE71_001_021_000_000,1
There is a number of new potential growth drivers for the television network model.,"{'company_name': 'Paramount Global', 'economic_sector': 'Consumer Cyclicals', 'date': '05-May-2010', 'event_name': 'Q1 2010 CBS Corporation Earnings Conference Call', 'tokenized': ['There', 'is', 'a', 'number', 'of', 'new', 'potential', 'growth', 'drivers', 'for', 'the', 'television', 'network', 'model', '.'], 'sentence_id': 'E70BDC1B-0371-4748-922C-D11536CA237A_001_065_002_001'}",E70BDC1B-0371-4748-922C-D11536CA237A_001_065_002_001,1
And then last two questions on the recent CS747 data presentation at ESC.,"{'company_name': 'Sanofi SA', 'economic_sector': 'Healthcare', 'date': '31-Aug-2004', 'event_name': 'Interim 2004 Sanofi Synthelabo Earnings Conference Call', 'tokenized': ['And', 'then', 'last', 'two', 'questions', 'on', 'the', 'recent', 'CS747', 'data', 'presentation', 'at', 'ESC', '.'], 'sentence_id': '206427C7-303C-4340-9B99-D74B480C7890_001_022_006_000'}",206427C7-303C-4340-9B99-D74B480C7890_001_022_006_000,0
"We ask you to refer to our 2008 Form 10-K as well as our press release today, which lists some of the factors that could cause actual results to differ materially from our predictions.","{'company_name': 'Kraft Heinz Foods Co', 'economic_sector': None, 'date': '28-May-2009', 'event_name': 'Q4 2009 H.J. Heinz Company Earnings Conference Call, 2010 Outlook, Analyst and Investor Meeting', 'tokenized': ['We', 'ask', 'you', 'to', 'refer', 'to', 'our', '2008', 'Form', '10', '-', 'K', 'as', 'well', 'as', 'our', 'press', 'release', 'today', ',', 'which', 'lists', 'some', 'of', 'the', 'factors', 'that', 'could', 'cause', 'actual', 'results', 'to', 'differ', 'materially', 'from', 'our', 'predictions', '.'], 'sentence_id': '23548A77-16DB-4104-8685-2D1399EB1844_000_000_018_002'}",23548A77-16DB-4104-8685-2D1399EB1844_000_000_018_002,-1
Yes.,"{'company_name': 'Affymetrix Inc', 'economic_sector': None, 'date': '24-Jul-2008', 'event_name': 'Q2 2008 Affymetrix Earnings Conference Call', 'tokenized': ['Yes', '.'], 'sentence_id': 'A5B37A68-E79E-4930-B028-EC4311CC76DA_001_102_000_000'}",A5B37A68-E79E-4930-B028-EC4311CC76DA_001_102_000_000,0
"In the large majority of cases, we're very happy with that.","{'company_name': 'Slate Grocery REIT', 'economic_sector': 'Real Estate', 'date': '31-Jul-2018', 'event_name': 'Q2 2018 Slate Retail REIT Earnings Call', 'tokenized': ['In', 'the', 'large', 'majority', 'of', 'cases', ',', 'we', ""'re"", 'very', 'happy', 'with', 'that', '.'], 'sentence_id': '9EBFB0C0-C367-4DC6-A6FF-3FBFE1A0E1E6_001_033_000_003'}",9EBFB0C0-C367-4DC6-A6FF-3FBFE1A0E1E6_001_033_000_003,1
"Just real quick, Roger, can you talk about how the sales progressed during the quarter by month and maybe talk about -- it sounds like October has maybe picked up a little bit.","{'company_name': 'Penske Automotive Group Inc', 'economic_sector': 'Consumer Cyclicals', 'date': '24-Oct-2006', 'event_name': 'Q3 2006 United Auto Group Earnings Conference Call', 'tokenized': ['Just', 'real', 'quick', ',', 'Roger', ',', 'can', 'you', 'talk', 'about', 'how', 'the', 'sales', 'progressed', 'during', 'the', 'quarter', 'by', 'month', 'and', 'maybe', 'talk', 'about', '--', 'it', 'sounds', 'like', 'October', 'has', 'maybe', 'picked', 'up', 'a', 'little', 'bit', '.'], 'sentence_id': '0F4753B3-F9AF-4179-95F9-2ED895FF21EB_001_116_000_000'}",0F4753B3-F9AF-4179-95F9-2ED895FF21EB_001_116_000_000,1
"The bottom left chart shows the criticized asset ratio, which also has remained relatively stable the past few quarters.","{'company_name': 'Huntington Bancshares Inc', 'economic_sector': 'Financials', 'date': '20-Apr-2016', 'event_name': 'Q1 2016 Huntington Bancshares Inc Earnings Call', 'tokenized': ['The', 'bottom', 'left', 'chart', 'shows', 'the', 'criticized', 'asset', 'ratio', ',', 'which', 'also', 'has', 'remained', 'relatively', 'stable', 'the', 'past', 'few', 'quarters', '.'], 'sentence_id': 'C76E87F8-7489-4666-8CA4-BC98C1F811BD_000_002_060_001'}",C76E87F8-7489-4666-8CA4-BC98C1F811BD_000_002_060_001,1
Are you actually seeing an impact yet?,"{'company_name': 'Ferguson PLC', 'economic_sector': 'Consumer Cyclicals', 'date': '27-Sep-2010', 'event_name': 'Preliminary 2010 Wolseley plc Earnings Presentation', 'tokenized': ['Are', 'you', 'actually', 'seeing', 'an', 'impact', 'yet', '?'], 'sentence_id': 'A02F89B7-BE66-4E70-821D-F6A4A110A70F_001_045_000_003'}",A02F89B7-BE66-4E70-821D-F6A4A110A70F_001_045_000_003,0
